t_epoch_s,t_mono_ns,ch1_pct,ch2_pct,ch3_pct,ch4_pct,ch5_pct,ch6_pct,ch7_pct,ch8_pct
1764424420.349753,1390606704643,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.358898,1390615850096,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.367782,1390624734217,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.376593,1390633544839,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.385388,1390642339711,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.394310,1390651261457,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.405507,1390662458191,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.414295,1390671246355,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.423331,1390680282142,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.432206,1390689157221,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.441024,1390697976010,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.449924,1390706875006,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.458687,1390715638669,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.467410,1390724362083,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.476267,1390733219079,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.485147,1390742098242,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.493965,1390750916155,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.502764,1390759715694,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.511567,1390768518732,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.520384,1390777336062,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.531318,1390788270298,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.540113,1390797064294,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.548933,1390805884541,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.557726,1390814678246,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.566516,1390823467284,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.575443,1390832394572,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.584235,1390841186527,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.593414,1390850365522,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.602354,1390859305143,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.611473,1390868424055,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.620258,1390877209301,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.629001,1390885952382,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.637689,1390894640504,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.646424,1390903375292,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.655332,1390912283914,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.666445,1390923397232,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.675609,1390932560768,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.682641,1390939592524,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.691413,1390948364354,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.700378,1390957329850,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.709532,1390966483761,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.718547,1390975498549,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.727560,1390984511586,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.736466,1390993417582,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.745355,1391002306953,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.754396,1391011347115,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.763294,1391020246111,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.774400,1391031351846,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.783251,1391040202426,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.792144,1391049095297,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.800914,1391057865669,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.809817,1391066768165,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.818730,1391075681745,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.827483,1391084434616,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.836199,1391093150447,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.845003,1391101954652,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.853791,1391110742524,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.862618,1391119569187,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.871407,1391128359100,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.882346,1391139297419,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.891332,1391148283623,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.900142,1391157093953,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.908963,1391165915075,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.917705,1391174656280,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.926458,1391183409735,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.935425,1391192376398,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.944232,1391201184103,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.953187,1391210139099,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.962345,1391219297093,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.971103,1391228054924,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.979845,1391236796421,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.988623,1391245574376,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424420.997515,1391254466664,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.006504,1391263455784,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.015399,1391272350114,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.026344,1391283295724,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.035131,1391292082721,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.043928,1391300879635,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.052730,1391309681506,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.061528,1391318479586,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.070326,1391327277958,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.079108,1391336059413,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.087855,1391344806160,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.096659,1391353610365,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.105454,1391362405237,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.116423,1391373374764,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.123309,1391380260395,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.134223,1391391174506,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.143230,1391400181418,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.152110,1391409062040,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.160859,1391417809953,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.169694,1391426646241,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.178504,1391435455405,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.187294,1391444245026,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.196087,1391453037856,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.204871,1391461822811,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.213660,1391470611850,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.222463,1391479414013,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.233387,1391490338041,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.242179,1391499130871,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.250974,1391507926034,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.259937,1391516888905,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.268949,1391525900484,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.277953,1391534904188,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.286718,1391543670185,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.295533,1391552484598,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.304332,1391561283261,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.313139,1391570090674,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.322195,1391579146878,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.331026,1391587977041,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.339841,1391596792621,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.348806,1391605757242,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.357656,1391614607822,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.366596,1391623547651,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.375703,1391632654605,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.384478,1391641429351,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.393292,1391650244056,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.404216,1391661167209,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.412783,1391669734290,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.421530,1391678481328,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.430310,1391687262200,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.439097,1391696048614,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.447884,1391704835902,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.456686,1391713637774,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.465483,1391722434395,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.476394,1391733345881,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.485470,1391742421335,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.494292,1391751243331,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.503212,1391760163911,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.512042,1391768993199,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.521020,1391777972111,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.529841,1391786792358,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.538783,1391795734812,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.547608,1391804559725,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.556592,1391813543888,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.565362,1391822313676,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.574352,1391831303672,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.583173,1391840123919,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.592115,1391849066956,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.600941,1391857892744,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.610036,1391866987448,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.618785,1391875736528,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.627292,1391884243235,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.638182,1391895133721,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.646954,1391903905842,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.655769,1391912720547,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.664677,1391921628127,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.673631,1391930582539,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.682634,1391939585952,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.691724,1391948676280,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.700836,1391957788192,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.710241,1391967193227,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.719354,1391976306014,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.728443,1391985395176,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.735372,1391992323390,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.744469,1392001421594,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.753630,1392010581630,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.762722,1392019673125,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.771834,1392028785620,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.780927,1392037879449,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.790025,1392046976777,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.799115,1392056067397,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.808219,1392065170559,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.817325,1392074276638,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.826458,1392083409841,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.835564,1392092515628,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.844657,1392101608873,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.853779,1392110730701,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.862879,1392119830946,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.872032,1392128984275,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.881211,1392138162686,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.890157,1392147109515,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424421.899097,1392156048469,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
