t_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
59.9201,0.25,0.25,0.25,0.25,0,0,0,0
59.9303,0.25,0.25,0.25,0.25,0,0,0,0
59.9406,0.25,0.25,0.25,0.25,0,0,0,0
59.9508,0.25,0.25,0.25,0.25,0,0,0,0
59.961,0.25,0.25,0.25,0.25,0,0,0,0
59.9712,0.25,0.25,0.25,0.25,0,0,0,0
59.9814,0.25,0.25,0.25,0.25,0,0,0,0
59.9917,0.25,0.25,0.25,0.25,0,0,0,0
60.0019,0.25,0.25,0.25,0.25,0,0,0,0
60.0121,0.25,0.25,0.25,0.25,0,0,0,0
60.0223,0.25,0.25,0.25,0.25,0,0,0,0
60.0326,0.25,0.25,0.25,0.25,0,0,0,0
60.0428,0.25,0.25,0.25,0.25,0,0,0,0
60.053,0.25,0.25,0.25,0.25,0,0,0,0
60.0633,0.25,0.25,0.25,0.25,0,0,0,0
60.0735,0.25,0.25,0.25,0.25,0,0,0,0
60.0837,0.25,0.25,0.25,0.25,0,0,0,0
60.0939,0.25,0.25,0.25,0.25,0,0,0,0
60.1042,0.25,0.25,0.25,0.25,0,0,0,0
60.1144,0.25,0.25,0.25,0.25,0,0,0,0
60.1246,0.25,0.25,0.25,0.25,0,0,0,0
60.1348,0.25,0.25,0.25,0.25,0,0,0,0
60.1451,0.25,0.25,0.25,0.25,0,0,0,0
60.1554,0.25,0.25,0.25,0.25,0,0,0,0
60.1656,0.25,0.25,0.25,0.25,0,0,0,0
60.1759,0.25,0.25,0.25,0.25,0,0,0,0
60.1861,0.25,0.25,0.25,0.25,0,0,0,0
60.1963,0.25,0.25,0.25,0.25,0,0,0,0
60.2065,0.25,0.25,0.25,0.25,0,0,0,0
60.2168,0.25,0.25,0.25,0.25,0,0,0,0
60.227,0.25,0.25,0.25,0.25,0,0,0,0
60.2372,0.25,0.25,0.25,0.25,0,0,0,0
60.2474,0.25,0.25,0.25,0.25,0,0,0,0
60.2577,0.25,0.25,0.25,0.25,0,0,0,0
60.2678,0.25,0.25,0.25,0.25,0,0,0,0
60.278,0.25,0.25,0.25,0.25,0,0,0,0
60.2882,0.25,0.25,0.25,0.25,0,0,0,0
60.2984,0.25,0.25,0.25,0.25,0,0,0,0
60.3087,0.25,0.25,0.25,0.25,0,0,0,0
60.3189,0.25,0.25,0.25,0.25,0,0,0,0
60.3291,0.25,0.25,0.25,0.25,0,0,0,0
60.3393,0.25,0.25,0.25,0.25,0,0,0,0
60.3496,0.25,0.25,0.25,0.25,0,0,0,0
60.3598,0.25,0.25,0.25,0.25,0,0,0,0
60.37,0.25,0.25,0.25,0.25,0,0,0,0
60.3803,0.25,0.25,0.25,0.25,0,0,0,0
60.3905,0.25,0.25,0.25,0.25,0,0,0,0
60.4007,0.25,0.25,0.25,0.25,0,0,0,0
60.4109,0.25,0.25,0.25,0.25,0,0,0,0
60.4211,0.25,0.25,0.25,0.25,0,0,0,0
60.4314,0.25,0.25,0.25,0.25,0,0,0,0
60.4416,0.25,0.25,0.25,0.25,0,0,0,0
60.4519,0.25,0.25,0.25,0.25,0,0,0,0
60.4621,0.25,0.25,0.25,0.25,0,0,0,0
60.4723,0.25,0.25,0.25,0.25,0,0,0,0
60.4825,0.25,0.25,0.25,0.25,0,0,0,0
60.4927,0.25,0.25,0.25,0.25,0,0,0,0
60.503,0.25,0.25,0.25,0.25,0,0,0,0
60.5132,0.25,0.25,0.25,0.25,0,0,0,0
60.5234,0.25,0.25,0.25,0.25,0,0,0,0
60.5335,0.25,0.25,0.25,0.25,0,0,0,0
60.5437,0.25,0.25,0.25,0.25,0,0,0,0
60.5539,0.25,0.25,0.25,0.25,0,0,0,0
60.5641,0.25,0.25,0.25,0.25,0,0,0,0
60.5743,0.25,0.25,0.25,0.25,0,0,0,0
60.5844,0.25,0.25,0.25,0.25,0,0,0,0
60.5946,0.25,0.25,0.25,0.25,0,0,0,0
60.6047,0.25,0.25,0.25,0.25,0,0,0,0
60.6149,0.25,0.25,0.25,0.25,0,0,0,0
60.625,0.25,0.25,0.25,0.25,0,0,0,0
60.6352,0.25,0.25,0.25,0.25,0,0,0,0
60.6454,0.25,0.25,0.25,0.25,0,0,0,0
60.6555,0.25,0.25,0.25,0.25,0,0,0,0
60.6657,0.25,0.25,0.25,0.25,0,0,0,0
60.6759,0.25,0.25,0.25,0.25,0,0,0,0
60.6861,0.25,0.25,0.25,0.25,0,0,0,0
60.6963,0.25,0.25,0.25,0.25,0,0,0,0
60.7065,0.25,0.25,0.25,0.25,0,0,0,0
60.7166,0.25,0.25,0.25,0.25,0,0,0,0
60.7268,0.25,0.25,0.25,0.25,0,0,0,0
60.7369,0.25,0.25,0.25,0.25,0,0,0,0
60.7471,0.25,0.25,0.25,0.25,0,0,0,0
60.7573,0.25,0.25,0.25,0.25,0,0,0,0
60.7675,0.25,0.25,0.25,0.25,0,0,0,0
60.7777,0.25,0.25,0.25,0.25,0,0,0,0
60.788,0.25,0.25,0.25,0.25,0,0,0,0
60.7982,0.25,0.25,0.25,0.25,0,0,0,0
60.8084,0.25,0.25,0.25,0.25,0,0,0,0
60.8186,0.25,0.25,0.25,0.25,0,0,0,0
60.8293,0.25,0.25,0.25,0.25,0,0,0,0
60.8393,0.25,0.25,0.25,0.25,0,0,0,0
60.8494,0.25,0.25,0.25,0.25,0,0,0,0
60.8595,0.25,0.25,0.25,0.25,0,0,0,0
60.8696,0.25,0.25,0.25,0.25,0,0,0,0
60.8798,0.25,0.25,0.25,0.25,0,0,0,0
60.89,0.25,0.25,0.25,0.25,0,0,0,0
60.9001,0.25,0.25,0.25,0.25,0,0,0,0
60.9103,0.25,0.25,0.25,0.25,0,0,0,0
60.9204,0.25,0.25,0.25,0.25,0,0,0,0
60.9307,0.25,0.25,0.25,0.25,0,0,0,0
60.9409,0.25,0.25,0.25,0.25,0,0,0,0
60.9511,0.25,0.25,0.25,0.25,0,0,0,0
60.9612,0.25,0.25,0.25,0.25,0,0,0,0
60.9714,0.25,0.25,0.25,0.25,0,0,0,0
60.9816,0.25,0.25,0.25,0.25,0,0,0,0
60.9918,0.25,0.25,0.25,0.25,0,0,0,0
61.002,0.25,0.25,0.25,0.25,0,0,0,0
61.0122,0.25,0.25,0.25,0.25,0,0,0,0
61.0224,0.25,0.25,0.25,0.25,0,0,0,0
61.0326,0.25,0.25,0.25,0.25,0,0,0,0
61.0427,0.25,0.25,0.25,0.25,0,0,0,0
61.0528,0.25,0.25,0.25,0.25,0,0,0,0
61.0631,0.25,0.25,0.25,0.25,0,0,0,0
61.0732,0.25,0.25,0.25,0.25,0,0,0,0
61.0833,0.25,0.25,0.25,0.25,0,0,0,0
61.0935,0.25,0.25,0.25,0.25,0,0,0,0
61.1036,0.25,0.25,0.25,0.25,0,0,0,0
61.1138,0.25,0.25,0.25,0.25,0,0,0,0
61.124,0.25,0.25,0.25,0.25,0,0,0,0
61.1342,0.25,0.25,0.25,0.25,0,0,0,0
61.1445,0.25,0.25,0.25,0.25,0,0,0,0
61.1548,0.25,0.25,0.25,0.25,0,0,0,0
61.165,0.25,0.25,0.25,0.25,0,0,0,0
61.1752,0.25,0.25,0.25,0.25,0,0,0,0
61.1855,0.25,0.25,0.25,0.25,0,0,0,0
61.1957,0.25,0.25,0.25,0.25,0,0,0,0
61.2059,0.25,0.25,0.25,0.25,0,0,0,0
61.2161,0.25,0.25,0.25,0.25,0,0,0,0
61.2264,0.25,0.25,0.25,0.25,0,0,0,0
61.2365,0.25,0.25,0.25,0.25,0,0,0,0
61.2466,0.25,0.25,0.25,0.25,0,0,0,0
61.2567,0.25,0.25,0.25,0.25,0,0,0,0
61.267,0.25,0.25,0.25,0.25,0,0,0,0
61.2772,0.25,0.25,0.25,0.25,0,0,0,0
61.2875,0.25,0.25,0.25,0.25,0,0,0,0
61.2978,0.25,0.25,0.25,0.25,0,0,0,0
61.308,0.25,0.25,0.25,0.25,0,0,0,0
61.3182,0.25,0.25,0.25,0.25,0,0,0,0
61.3284,0.25,0.25,0.25,0.25,0,0,0,0
61.3387,0.25,0.25,0.25,0.25,0,0,0,0
61.3489,0.25,0.25,0.25,0.25,0,0,0,0
61.3591,0.25,0.25,0.25,0.25,0,0,0,0
61.3693,0.25,0.25,0.25,0.25,0,0,0,0
61.3795,0.25,0.25,0.25,0.25,0,0,0,0
61.3898,0.25,0.25,0.25,0.25,0,0,0,0
61.4,0.25,0.25,0.25,0.25,0,0,0,0
61.4101,0.25,0.25,0.25,0.25,0,0,0,0
61.4204,0.25,0.25,0.25,0.25,0,0,0,0
61.4307,0.25,0.25,0.25,0.25,0,0,0,0
61.4409,0.25,0.25,0.25,0.25,0,0,0,0
61.4511,0.25,0.25,0.25,0.25,0,0,0,0
61.4613,0.25,0.25,0.25,0.25,0,0,0,0
61.4715,0.25,0.25,0.25,0.25,0,0,0,0
61.4818,0.25,0.25,0.25,0.25,0,0,0,0
61.4921,0.25,0.25,0.25,0.25,0,0,0,0
61.5023,0.25,0.25,0.25,0.25,0,0,0,0
61.5125,0.25,0.25,0.25,0.25,0,0,0,0
61.5227,0.25,0.25,0.25,0.25,0,0,0,0
61.5329,0.25,0.25,0.25,0.25,0,0,0,0
61.5431,0.25,0.25,0.25,0.25,0,0,0,0
61.5533,0.25,0.25,0.25,0.25,0,0,0,0
61.5634,0.25,0.25,0.25,0.25,0,0,0,0
61.5736,0.25,0.25,0.25,0.25,0,0,0,0
61.5839,0.25,0.25,0.25,0.25,0,0,0,0
61.5942,0.25,0.25,0.25,0.25,0,0,0,0
61.6044,0.25,0.25,0.25,0.25,0,0,0,0
61.6147,0.25,0.25,0.25,0.25,0,0,0,0
61.6249,0.25,0.25,0.25,0.25,0,0,0,0
61.6352,0.25,0.25,0.25,0.25,0,0,0,0
61.6454,0.25,0.25,0.25,0.25,0,0,0,0
61.6557,0.25,0.25,0.25,0.25,0,0,0,0
61.6659,0.25,0.25,0.25,0.25,0,0,0,0
61.6762,0.25,0.25,0.25,0.25,0,0,0,0
61.6865,0.25,0.25,0.25,0.25,0,0,0,0
61.6966,0.25,0.25,0.25,0.25,0,0,0,0
61.7069,0.25,0.25,0.25,0.25,0,0,0,0
61.7171,0.25,0.25,0.25,0.25,0,0,0,0
61.7274,0.25,0.25,0.25,0.25,0,0,0,0
61.7376,0.25,0.25,0.25,0.25,0,0,0,0
61.7479,0.25,0.25,0.25,0.25,0,0,0,0
61.7581,0.25,0.25,0.25,0.25,0,0,0,0
61.7683,0.25,0.25,0.25,0.25,0,0,0,0
61.7786,0.25,0.25,0.25,0.25,0,0,0,0
61.7889,0.25,0.25,0.25,0.25,0,0,0,0
61.7992,0.25,0.25,0.25,0.25,0,0,0,0
61.8092,0.25,0.25,0.25,0.25,0,0,0,0
61.8195,0.25,0.25,0.25,0.25,0,0,0,0
61.8298,0.25,0.25,0.25,0.25,0,0,0,0
61.84,0.25,0.25,0.25,0.25,0,0,0,0
61.8502,0.25,0.25,0.25,0.25,0,0,0,0
61.8604,0.25,0.25,0.25,0.25,0,0,0,0
61.8706,0.25,0.25,0.25,0.25,0,0,0,0
61.8809,0.25,0.25,0.25,0.25,0,0,0,0
61.8911,0.25,0.25,0.25,0.25,0,0,0,0
61.9013,0.25,0.25,0.25,0.25,0,0,0,0
61.9116,0.25,0.25,0.25,0.25,0,0,0,0
61.9219,0.25,0.25,0.25,0.25,0,0,0,0
61.9322,0.25,0.25,0.25,0.25,0,0,0,0
61.9424,0.25,0.25,0.25,0.25,0,0,0,0
61.9527,0.25,0.25,0.25,0.25,0,0,0,0
61.9629,0.25,0.25,0.25,0.25,0,0,0,0
61.973,0.25,0.25,0.25,0.25,0,0,0,0
61.9832,0.25,0.25,0.25,0.25,0,0,0,0
61.9934,0.25,0.25,0.25,0.25,0,0,0,0
62.0037,0.25,0.25,0.25,0.25,0,0,0,0
62.0139,0.25,0.25,0.25,0.25,0,0,0,0
62.0241,0.25,0.25,0.25,0.25,0,0,0,0
62.0344,0.25,0.25,0.25,0.25,0,0,0,0
62.0446,0.25,0.25,0.25,0.25,0,0,0,0
62.0548,0.25,0.25,0.25,0.25,0,0,0,0
62.065,0.25,0.25,0.25,0.25,0,0,0,0
62.0752,0.25,0.25,0.25,0.25,0,0,0,0
62.0855,0.25,0.25,0.25,0.25,0,0,0,0
62.0957,0.25,0.25,0.25,0.25,0,0,0,0
62.106,0.25,0.25,0.25,0.25,0,0,0,0
62.1162,0.25,0.25,0.25,0.25,0,0,0,0
62.1264,0.25,0.25,0.25,0.25,0,0,0,0
62.1366,0.25,0.25,0.25,0.25,0,0,0,0
62.1468,0.25,0.25,0.25,0.25,0,0,0,0
62.1571,0.25,0.25,0.25,0.25,0,0,0,0
62.1673,0.25,0.25,0.25,0.25,0,0,0,0
62.1775,0.25,0.25,0.25,0.25,0,0,0,0
62.1877,0.25,0.25,0.25,0.25,0,0,0,0
62.1979,0.25,0.25,0.25,0.25,0,0,0,0
62.2083,0.25,0.25,0.25,0.25,0,0,0,0
62.2185,0.25,0.25,0.25,0.25,0,0,0,0
62.2286,0.25,0.25,0.25,0.25,0,0,0,0
62.2388,0.25,0.25,0.25,0.25,0,0,0,0
62.249,0.25,0.25,0.25,0.25,0,0,0,0
62.2593,0.25,0.25,0.25,0.25,0,0,0,0
62.2694,0.25,0.25,0.25,0.25,0,0,0,0
62.2796,0.25,0.25,0.25,0.25,0,0,0,0
62.2898,0.25,0.25,0.25,0.25,0,0,0,0
62.3,0.25,0.25,0.25,0.25,0,0,0,0
62.3101,0.25,0.25,0.25,0.25,0,0,0,0
62.3203,0.25,0.25,0.25,0.25,0,0,0,0
62.3305,0.25,0.25,0.25,0.25,0,0,0,0
62.3407,0.25,0.25,0.25,0.25,0,0,0,0
62.3509,0.25,0.25,0.25,0.25,0,0,0,0
62.361,0.25,0.25,0.25,0.25,0,0,0,0
62.3712,0.25,0.25,0.25,0.25,0,0,0,0
62.3814,0.25,0.25,0.25,0.25,0,0,0,0
62.3916,0.25,0.25,0.25,0.25,0,0,0,0
62.4017,0.25,0.25,0.25,0.25,0,0,0,0
62.412,0.25,0.25,0.25,0.25,0,0,0,0
62.4223,0.25,0.25,0.25,0.25,0,0,0,0
62.4325,0.25,0.25,0.25,0.25,0,0,0,0
62.4427,0.25,0.25,0.25,0.25,0,0,0,0
62.453,0.25,0.25,0.25,0.25,0,0,0,0
62.4632,0.25,0.25,0.25,0.25,0,0,0,0
62.4734,0.25,0.25,0.25,0.25,0,0,0,0
62.4836,0.25,0.25,0.25,0.25,0,0,0,0
62.4938,0.25,0.25,0.25,0.25,0,0,0,0
62.5041,0.25,0.25,0.25,0.25,0,0,0,0
62.5143,0.25,0.25,0.25,0.25,0,0,0,0
62.5245,0.25,0.25,0.25,0.25,0,0,0,0
62.5347,0.25,0.25,0.25,0.25,0,0,0,0
62.545,0.25,0.25,0.25,0.25,0,0,0,0
62.5552,0.25,0.25,0.25,0.25,0,0,0,0
62.5654,0.25,0.25,0.25,0.25,0,0,0,0
62.5757,0.25,0.25,0.25,0.25,0,0,0,0
62.586,0.25,0.25,0.25,0.25,0,0,0,0
62.5962,0.25,0.25,0.25,0.25,0,0,0,0
62.6064,0.25,0.25,0.25,0.25,0,0,0,0
62.6166,0.25,0.25,0.25,0.25,0,0,0,0
62.6268,0.25,0.25,0.25,0.25,0,0,0,0
62.6371,0.25,0.25,0.25,0.25,0,0,0,0
62.6473,0.25,0.25,0.25,0.25,0,0,0,0
62.6575,0.25,0.25,0.25,0.25,0,0,0,0
62.6677,0.25,0.25,0.25,0.25,0,0,0,0
62.6779,0.25,0.25,0.25,0.25,0,0,0,0
62.6882,0.25,0.25,0.25,0.25,0,0,0,0
62.6984,0.25,0.25,0.25,0.25,0,0,0,0
62.7086,0.25,0.25,0.25,0.25,0,0,0,0
62.7188,0.25,0.25,0.25,0.25,0,0,0,0
62.729,0.25,0.25,0.25,0.25,0,0,0,0
62.7393,0.25,0.25,0.25,0.25,0,0,0,0
62.7495,0.25,0.25,0.25,0.25,0,0,0,0
62.7597,0.25,0.25,0.25,0.25,0,0,0,0
62.7699,0.25,0.25,0.25,0.25,0,0,0,0
62.7801,0.25,0.25,0.25,0.25,0,0,0,0
62.7904,0.25,0.25,0.25,0.25,0,0,0,0
62.8006,0.25,0.25,0.25,0.25,0,0,0,0
62.8108,0.25,0.25,0.25,0.25,0,0,0,0
62.821,0.25,0.25,0.25,0.25,0,0,0,0
62.8313,0.25,0.25,0.25,0.25,0,0,0,0
62.8415,0.25,0.25,0.25,0.25,0,0,0,0
62.8517,0.25,0.25,0.25,0.25,0,0,0,0
62.8619,0.25,0.25,0.25,0.25,0,0,0,0
62.8721,0.25,0.25,0.25,0.25,0,0,0,0
62.8824,0.25,0.25,0.25,0.25,0,0,0,0
62.8926,0.25,0.25,0.25,0.25,0,0,0,0
62.9028,0.25,0.25,0.25,0.25,0,0,0,0
62.9131,0.25,0.25,0.25,0.25,0,0,0,0
62.9233,0.25,0.25,0.25,0.25,0,0,0,0
62.9335,0.25,0.25,0.25,0.25,0,0,0,0
62.9437,0.25,0.25,0.25,0.25,0,0,0,0
62.954,0.25,0.25,0.25,0.25,0,0,0,0
62.9642,0.25,0.25,0.25,0.25,0,0,0,0
62.9745,0.25,0.25,0.25,0.25,0,0,0,0
62.9847,0.25,0.25,0.25,0.25,0,0,0,0
62.9949,0.25,0.25,0.25,0.25,0,0,0,0
63.0051,0.25,0.25,0.25,0.25,0,0,0,0
63.0153,0.25,0.25,0.25,0.25,0,0,0,0
63.0255,0.25,0.25,0.25,0.25,0,0,0,0
63.0358,0.25,0.25,0.25,0.25,0,0,0,0
63.046,0.25,0.25,0.25,0.25,0,0,0,0
63.0562,0.25,0.25,0.25,0.25,0,0,0,0
63.0665,0.25,0.25,0.25,0.25,0,0,0,0
63.0767,0.25,0.25,0.25,0.25,0,0,0,0
63.0869,0.25,0.25,0.25,0.25,0,0,0,0
63.0971,0.25,0.25,0.25,0.25,0,0,0,0
63.1073,0.25,0.25,0.25,0.25,0,0,0,0
63.1176,0.25,0.25,0.25,0.25,0,0,0,0
63.1278,0.25,0.25,0.25,0.25,0,0,0,0
63.138,0.25,0.25,0.25,0.25,0,0,0,0
63.1482,0.25,0.25,0.25,0.25,0,0,0,0
63.1585,0.25,0.25,0.25,0.25,0,0,0,0
63.1687,0.25,0.25,0.25,0.25,0,0,0,0
63.179,0.25,0.25,0.25,0.25,0,0,0,0
63.1893,0.25,0.25,0.25,0.25,0,0,0,0
63.1995,0.25,0.25,0.25,0.25,0,0,0,0
63.2097,0.25,0.25,0.25,0.25,0,0,0,0
63.2199,0.25,0.25,0.25,0.25,0,0,0,0
63.2302,0.25,0.25,0.25,0.25,0,0,0,0
63.2404,0.25,0.25,0.25,0.25,0,0,0,0
63.2506,0.25,0.25,0.25,0.25,0,0,0,0
63.2608,0.25,0.25,0.25,0.25,0,0,0,0
63.271,0.25,0.25,0.25,0.25,0,0,0,0
63.2813,0.25,0.25,0.25,0.25,0,0,0,0
63.2915,0.25,0.25,0.25,0.25,0,0,0,0
63.3017,0.25,0.25,0.25,0.25,0,0,0,0
63.3119,0.25,0.25,0.25,0.25,0,0,0,0
63.3221,0.25,0.25,0.25,0.25,0,0,0,0
63.3324,0.25,0.25,0.25,0.25,0,0,0,0
63.3427,0.25,0.25,0.25,0.25,0,0,0,0
63.353,0.25,0.25,0.25,0.25,0,0,0,0
63.3632,0.25,0.25,0.25,0.25,0,0,0,0
63.3733,0.25,0.25,0.25,0.25,0,0,0,0
63.3835,0.25,0.25,0.25,0.25,0,0,0,0
63.3938,0.25,0.25,0.25,0.25,0,0,0,0
63.4041,0.25,0.25,0.25,0.25,0,0,0,0
63.4144,0.25,0.25,0.25,0.25,0,0,0,0
63.4246,0.25,0.25,0.25,0.25,0,0,0,0
63.4349,0.25,0.25,0.25,0.25,0,0,0,0
63.4452,0.25,0.25,0.25,0.25,0,0,0,0
63.4554,0.25,0.25,0.25,0.25,0,0,0,0
63.4656,0.25,0.25,0.25,0.25,0,0,0,0
63.4759,0.25,0.25,0.25,0.25,0,0,0,0
63.4861,0.25,0.25,0.25,0.25,0,0,0,0
63.4963,0.25,0.25,0.25,0.25,0,0,0,0
63.5065,0.25,0.25,0.25,0.25,0,0,0,0
63.5168,0.25,0.25,0.25,0.25,0,0,0,0
63.527,0.25,0.25,0.25,0.25,0,0,0,0
63.5373,0.25,0.25,0.25,0.25,0,0,0,0
63.5475,0.25,0.25,0.25,0.25,0,0,0,0
63.5578,0.25,0.25,0.25,0.25,0,0,0,0
63.568,0.25,0.25,0.25,0.25,0,0,0,0
63.5783,0.25,0.25,0.25,0.25,0,0,0,0
63.5885,0.25,0.25,0.25,0.25,0,0,0,0
63.5988,0.25,0.25,0.25,0.25,0,0,0,0
63.6091,0.25,0.25,0.25,0.25,0,0,0,0
63.6193,0.25,0.25,0.25,0.25,0,0,0,0
63.6296,0.25,0.25,0.25,0.25,0,0,0,0
63.6398,0.25,0.25,0.25,0.25,0,0,0,0
63.6501,0.25,0.25,0.25,0.25,0,0,0,0
63.6603,0.25,0.25,0.25,0.25,0,0,0,0
63.6705,0.25,0.25,0.25,0.25,0,0,0,0
63.6808,0.25,0.25,0.25,0.25,0,0,0,0
63.691,0.25,0.25,0.25,0.25,0,0,0,0
63.7013,0.25,0.25,0.25,0.25,0,0,0,0
63.7115,0.25,0.25,0.25,0.25,0,0,0,0
63.7217,0.25,0.25,0.25,0.25,0,0,0,0
63.732,0.25,0.25,0.25,0.25,0,0,0,0
63.7423,0.25,0.25,0.25,0.25,0,0,0,0
63.7526,0.25,0.25,0.25,0.25,0,0,0,0
63.7628,0.25,0.25,0.25,0.25,0,0,0,0
63.773,0.25,0.25,0.25,0.25,0,0,0,0
63.7833,0.25,0.25,0.25,0.25,0,0,0,0
63.7935,0.25,0.25,0.25,0.25,0,0,0,0
63.8037,0.25,0.25,0.25,0.25,0,0,0,0
63.8139,0.25,0.25,0.25,0.25,0,0,0,0
63.8242,0.25,0.25,0.25,0.25,0,0,0,0
63.8344,0.25,0.25,0.25,0.25,0,0,0,0
63.8446,0.25,0.25,0.25,0.25,0,0,0,0
63.8548,0.25,0.25,0.25,0.25,0,0,0,0
63.865,0.25,0.25,0.25,0.25,0,0,0,0
63.8753,0.25,0.25,0.25,0.25,0,0,0,0
63.8855,0.25,0.25,0.25,0.25,0,0,0,0
63.8957,0.25,0.25,0.25,0.25,0,0,0,0
63.9058,0.25,0.25,0.25,0.25,0,0,0,0
63.9161,0.25,0.25,0.25,0.25,0,0,0,0
63.9263,0.25,0.25,0.25,0.25,0,0,0,0
63.9365,0.25,0.25,0.25,0.25,0,0,0,0
63.9467,0.25,0.25,0.25,0.25,0,0,0,0
63.957,0.25,0.25,0.25,0.25,0,0,0,0
63.9672,0.25,0.25,0.25,0.25,0,0,0,0
63.9774,0.25,0.25,0.25,0.25,0,0,0,0
63.9876,0.25,0.25,0.25,0.25,0,0,0,0
63.9978,0.25,0.25,0.25,0.25,0,0,0,0
64.0081,0.25,0.25,0.25,0.25,0,0,0,0
64.0183,0.25,0.25,0.25,0.25,0,0,0,0
64.0285,0.25,0.25,0.25,0.25,0,0,0,0
64.0387,0.25,0.25,0.25,0.25,0,0,0,0
64.049,0.25,0.25,0.25,0.25,0,0,0,0
64.0593,0.25,0.25,0.25,0.25,0,0,0,0
64.0695,0.25,0.25,0.25,0.25,0,0,0,0
64.0797,0.25,0.25,0.25,0.25,0,0,0,0
64.0899,0.25,0.25,0.25,0.25,0,0,0,0
64.1002,0.25,0.25,0.25,0.25,0,0,0,0
64.1104,0.25,0.25,0.25,0.25,0,0,0,0
64.1206,0.25,0.25,0.25,0.25,0,0,0,0
64.1308,0.25,0.25,0.25,0.25,0,0,0,0
64.141,0.25,0.25,0.25,0.25,0,0,0,0
64.1513,0.25,0.25,0.25,0.25,0,0,0,0
64.1615,0.25,0.25,0.25,0.25,0,0,0,0
64.1717,0.25,0.25,0.25,0.25,0,0,0,0
64.1819,0.25,0.25,0.25,0.25,0,0,0,0
64.1922,0.25,0.25,0.25,0.25,0,0,0,0
64.2024,0.25,0.25,0.25,0.25,0,0,0,0
64.2126,0.25,0.25,0.25,0.25,0,0,0,0
64.2229,0.25,0.25,0.25,0.25,0,0,0,0
64.2331,0.25,0.25,0.25,0.25,0,0,0,0
64.2433,0.25,0.25,0.25,0.25,0,0,0,0
64.2535,0.25,0.25,0.25,0.25,0,0,0,0
64.2637,0.25,0.25,0.25,0.25,0,0,0,0
64.274,0.25,0.25,0.25,0.25,0,0,0,0
64.2842,0.25,0.25,0.25,0.25,0,0,0,0
64.2944,0.25,0.25,0.25,0.25,0,0,0,0
64.3046,0.25,0.25,0.25,0.25,0,0,0,0
64.3149,0.25,0.25,0.25,0.25,0,0,0,0
64.3251,0.25,0.25,0.25,0.25,0,0,0,0
64.3353,0.25,0.25,0.25,0.25,0,0,0,0
64.3455,0.25,0.25,0.25,0.25,0,0,0,0
64.3557,0.25,0.25,0.25,0.25,0,0,0,0
64.366,0.25,0.25,0.25,0.25,0,0,0,0
64.3762,0.25,0.25,0.25,0.25,0,0,0,0
64.3864,0.25,0.25,0.25,0.25,0,0,0,0
64.3966,0.25,0.25,0.25,0.25,0,0,0,0
64.4069,0.25,0.25,0.25,0.25,0,0,0,0
64.4171,0.25,0.25,0.25,0.25,0,0,0,0
64.4273,0.25,0.25,0.25,0.25,0,0,0,0
64.4375,0.25,0.25,0.25,0.25,0,0,0,0
64.4477,0.25,0.25,0.25,0.25,0,0,0,0
64.458,0.25,0.25,0.25,0.25,0,0,0,0
64.4682,0.25,0.25,0.25,0.25,0,0,0,0
64.4784,0.25,0.25,0.25,0.25,0,0,0,0
64.4886,0.25,0.25,0.25,0.25,0,0,0,0
64.4988,0.25,0.25,0.25,0.25,0,0,0,0
64.5091,0.25,0.25,0.25,0.25,0,0,0,0
64.5193,0.25,0.25,0.25,0.25,0,0,0,0
64.5295,0.25,0.25,0.25,0.25,0,0,0,0
64.5397,0.25,0.25,0.25,0.25,0,0,0,0
64.5499,0.25,0.25,0.25,0.25,0,0,0,0
64.5602,0.25,0.25,0.25,0.25,0,0,0,0
64.5704,0.25,0.25,0.25,0.25,0,0,0,0
64.5806,0.25,0.25,0.25,0.25,0,0,0,0
64.5908,0.25,0.25,0.25,0.25,0,0,0,0
64.601,0.25,0.25,0.25,0.25,0,0,0,0
64.6113,0.25,0.25,0.25,0.25,0,0,0,0
64.6215,0.25,0.25,0.25,0.25,0,0,0,0
64.6317,0.25,0.25,0.25,0.25,0,0,0,0
64.6419,0.25,0.25,0.25,0.25,0,0,0,0
64.6521,0.25,0.25,0.25,0.25,0,0,0,0
64.6624,0.25,0.25,0.25,0.25,0,0,0,0
64.6726,0.25,0.25,0.25,0.25,0,0,0,0
64.6828,0.25,0.25,0.25,0.25,0,0,0,0
64.6931,0.25,0.25,0.25,0.25,0,0,0,0
64.7033,0.25,0.25,0.25,0.25,0,0,0,0
64.7135,0.25,0.25,0.25,0.25,0,0,0,0
64.7236,0.25,0.25,0.25,0.25,0,0,0,0
64.7338,0.25,0.25,0.25,0.25,0,0,0,0
64.7441,0.25,0.25,0.25,0.25,0,0,0,0
64.7543,0.25,0.25,0.25,0.25,0,0,0,0
64.7645,0.25,0.25,0.25,0.25,0,0,0,0
64.7747,0.25,0.25,0.25,0.25,0,0,0,0
64.7849,0.25,0.25,0.25,0.25,0,0,0,0
64.7952,0.25,0.25,0.25,0.25,0,0,0,0
64.8054,0.25,0.25,0.25,0.25,0,0,0,0
64.8156,0.25,0.25,0.25,0.25,0,0,0,0
64.8259,0.25,0.25,0.25,0.25,0,0,0,0
64.8361,0.25,0.25,0.25,0.25,0,0,0,0
64.8463,0.25,0.25,0.25,0.25,0,0,0,0
